origin,sample,label
河北省考生报考经济学的选考科目要求？,河北省考生对经济学选修科目有什么要求？,1
辽宁省考生报考经济学的选考科目要求？,辽宁省考生对经济学选修科目有哪些要求？,1
江苏省考生报考经济学的选考科目要求？,江苏省考生对经济学选修科目有哪些要求？,1
福建省考生报考经济学的选考科目要求？,福建省考生对经济学选修科目有什么要求？,1
湖北省考生报考经济学的选考科目要求？,湖北省考生对经济学选修科目有哪些要求？,1
湖南省考生报考经济学的选考科目要求？,湖南省考生对经济学选修科目有哪些要求？,1
广东省考生报考经济学的选考科目要求？,广东省考生对经济学选修科目有什么要求？,1
重庆省考生报考经济学的选考科目要求？,重庆考生对经济学选修科目的要求是什么？,1
河北省考生报考社会学的选考科目要求？,河北省考生对社会学选修科目有哪些要求？,1
辽宁省考生报考社会学的选考科目要求？,辽宁省考生对社会学选修科目有哪些要求？,1
江苏省考生报考社会学的选考科目要求？,江苏省考生对社会学选修科目有哪些要求？,1
福建省考生报考社会学的选考科目要求？,福建省考生对社会学选修科目有哪些要求？,1
湖北省考生报考社会学的选考科目要求？,湖北省考生对社会学选修科目有哪些要求？,1
湖南省考生报考社会学的选考科目要求？,湖南省考生对社会学选修科目有哪些要求？,1
广东省考生报考社会学的选考科目要求？,广东省考生对社会学选修科目有哪些要求？,1
重庆省考生报考社会学的选考科目要求？,重庆考生对社会学选修科目有哪些要求？,1
河北省考生报考应用心理学的选考科目要求？,河北省考生对应用心理学选修科目的要求是什么？,1
辽宁省考生报考应用心理学的选考科目要求？,辽宁省考生对应用心理学选修科目有什么要求？,1
江苏省考生报考应用心理学的选考科目要求？,江苏省考生对应用心理学选修科目有什么要求？,1
福建省考生报考应用心理学的选考科目要求？,福建省考生对应用心理学选修科目有什么要求？,1
湖北省考生报考应用心理学的选考科目要求？,湖北省考生对应用心理学选修科目有什么要求？,1
湖南省考生报考应用心理学的选考科目要求？,湖南省考生对应用心理学的选修科目有什么要求？,1
广东省考生报考应用心理学的选考科目要求？,广东省考生对应用心理学选修科目有什么要求？,1
重庆省考生报考应用心理学的选考科目要求？,重庆考生对应用心理学的选修科目有什么要求？,1
河北省考生报考食品科学与工程的选考科目要求？,河北省食品科学与工程专业对考生的选修科目有什么要求？,0
辽宁省考生报考食品科学与工程的选考科目要求？,辽宁省食品科学与工程专业对考生的选修科目有哪些要求？,0
江苏省考生报考食品科学与工程的选考科目要求？,江苏省对食品科学与工程专业的选修科目有什么要求？,0
福建省考生报考食品科学与工程的选考科目要求？,福建省对食品科学与工程专业的考生有什么要求？,0
湖北省考生报考食品科学与工程的选考科目要求？,湖北省对食品科学与工程专业的考生有什么要求？,0
湖南省考生报考食品科学与工程的选考科目要求？,湖南省对食品科学与工程专业的考生有什么要求？,0
广东省考生报考食品科学与工程的选考科目要求？,广东省对食品科学与工程专业的选修科目有什么要求？,0
重庆省考生报考食品科学与工程的选考科目要求？,重庆对食品科学与工程专业的考生有什么要求？,0
河北省考生报考环境科学的选考科目要求？,河北省对环境科学选修科目的要求是什么？,0
辽宁省考生报考环境科学的选考科目要求？,辽宁省对环境科学选修科目的要求是什么？,0
江苏省考生报考环境科学的选考科目要求？,江苏省对环境科学选修科目的要求是什么？,0
福建省考生报考环境科学的选考科目要求？,福建省对环境科学选修科目的要求是什么？,0
湖北省考生报考环境科学的选考科目要求？,湖北省对环境科学选修科目的要求是什么？,0
湖南省考生报考环境科学的选考科目要求？,湖南省对环境科学选修科目的要求是什么？,0
广东省考生报考环境科学的选考科目要求？,广东省对环境科学选修科目的要求是什么？,0
重庆省考生报考环境科学的选考科目要求？,重庆市对环境科学选修科目的要求是什么？,0
河北省考生报考统计学的选考科目要求？,河北省考生对统计选修科目有什么要求？,1
辽宁省考生报考统计学的选考科目要求？,辽宁省考生对统计选修科目有哪些要求？,1
江苏省考生报考统计学的选考科目要求？,江苏省考生对统计选修科目有哪些要求？,1
福建省考生报考统计学的选考科目要求？,福建省考生对统计选修科目有什么要求？,1
湖北省考生报考统计学的选考科目要求？,湖北省考生对统计选修科目有什么要求？,1
湖南省考生报考统计学的选考科目要求？,湖南省考生对统计选修科目有哪些要求？,1
广东省考生报考统计学的选考科目要求？,广东省考生对统计选修科目有什么要求？,1
重庆省考生报考统计学的选考科目要求？,重庆考生对统计选修科目有什么要求？,1
河北省考生报考金融数学的选考科目要求？,河北省对金融数学选修科目的要求是什么？,0
辽宁省考生报考金融数学的选考科目要求？,辽宁省考生对金融数学选修科目的要求是什么？,1
江苏省考生报考金融数学的选考科目要求？,江苏省对金融数学选修科目的要求是什么？,0
福建省考生报考金融数学的选考科目要求？,福建省考生对金融数学选修科目的要求是什么？,1
湖北省考生报考金融数学的选考科目要求？,湖北省对金融数学选修科目的要求是什么？,0
湖南省考生报考金融数学的选考科目要求？,湖南省考生对金融数学选修科目的要求是什么？,1
广东省考生报考金融数学的选考科目要求？,广东省考生对金融数学选修科目的要求是什么？,1
重庆省考生报考金融数学的选考科目要求？,重庆考生对金融数学选修科目的要求是什么？,1
河北省考生报考数学与应用数学的选考科目要求？,河北省考生对数学和应用数学的选修科目有什么要求？,1
辽宁省考生报考数学与应用数学的选考科目要求？,辽宁省考生对数学和应用数学的选修科目有什么要求？,1
江苏省考生报考数学与应用数学的选考科目要求？,江苏省考生对数学和应用数学的选修科目有什么要求？,1
